final energy consumption by sector and fuel,,,,,,,,,,,,,,,,,,
scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road,gas,0,7.12E-04,6.85E-04,9.44E-04,0.001644128,0.001613422,0.001186224,8.49E-04,7.81E-04,8.12E-04,8.73E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road,refined liquids,0.00268767,0.00560365,0.00511317,0.00493377,0.00710542,0.00638029,0.00388957,0.002329214,0.001907485,0.001762081,0.001666011,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road_LDV,electricity,0,0,0,0,1.23E-04,3.72E-04,5.01E-04,5.70E-04,6.48E-04,7.45E-04,8.47E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road_LDV,refined liquids,5.65E-04,0.00103269,9.49E-04,9.82E-04,8.95E-04,4.53E-04,3.15E-04,3.47E-04,3.75E-04,3.99E-04,4.38E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road_LDV_4W,electricity,0,0,0,0,0.001899269,0.013910755,0.030566371,0.041651786,0.049716165,0.053031008,0.05449017,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road_LDV_4W,gas,0,0,0,0,0.00155576,0.002672719,0.003006458,0.003119029,0.003181822,0.003136888,0.00347935,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,2.41E-06,8.57E-06,2.02E-05,4.14E-05,7.49E-05,1.28E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AZ,trn_pass_road_LDV_4W,refined liquids,0.160470389,0.29342678,0.269631082,0.279037281,0.284720212,0.242368594,0.169678403,0.114006263,0.070524227,0.054844274,0.049062776,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,CO2 removal,electricity,0,0,0,0,0,1.06E-07,3.44E-06,1.09E-04,0.002221374,0.023873243,0.053640448,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,CO2 removal,process heat dac,0,0,0,0,0,4.61E-07,1.45E-05,4.35E-04,0.007888559,0.067706273,0.119640152,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,N fertilizer,gas,0.026565,0.0177018,0.0170553,0.0179042,0.02030672,0.02213024,0.02371261,0.025854393,0.028472245,0.030890279,0.033266267,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,cement,electricity,0.00513447,0.00705901,0.00453797,0.00453797,0.00533089,0.00490846,0.005096097,0.0053796,0.005721511,0.006009671,0.006499399,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm cooking,electricity,0.002380799,0.00404879,0.00705358,0.002091499,0.002679739,0.003234813,0.004099537,0.005165502,0.006394189,0.007870236,0.008840739,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm cooking,gas,0.0311748,0.0351078,0.0536066,0.01940688,0.02089829,0.02125047,0.02112035,0.02033221,0.019633598,0.018674439,0.018922109,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm cooling,electricity,0.0513959,0.0530639,0.0453734,0.0378791,0.04085887,0.04184691,0.04197487,0.04194433,0.042152242,0.042372259,0.043857452,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm cooling,gas,0.0012333,0.0035572,0.0020076,0.0015057,0.001609323,0.001647758,0.00164694,0.001622407,0.001581553,0.001504382,0.001513353,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm heating,biomass,0.0070326,0.0103841,0.0098863,0.0121422,0.01325246,0.01454684,0.01612481,0.01726226,0.01634281,0.013026634,0.010491111,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm heating,coal,0.001212,3.47E-04,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm heating,electricity,0.0070904,0.0117103,0.0064519,0.0087222,0.0106086,0.01200704,0.01387776,0.016639701,0.02032317,0.026624703,0.029561925,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm heating,gas,0.142581,0.10114,0.0974318,0.0670378,0.0678977,0.06639862,0.06301345,0.05759185,0.05188635,0.04219493,0.042622071,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm heating,refined liquids,0.025736,0.010671,0.0132887,0.0056675,0.00572964,0.005677358,0.005353741,0.004763892,0.003909055,0.002384947,0.00191652,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm hot water,electricity,0.0186459,0.00736229,0.0033849,0.00838799,0.010360728,0.0120006,0.013931114,0.015913672,0.018133204,0.020782032,0.021530225,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm hot water,gas,0.0840429,0.0667238,0.0698013,0.0451322,0.04790113,0.04866858,0.04868262,0.04759718,0.04670369,0.045189143,0.047613747,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm hot water,refined liquids,0.0040125,0.00457539,0.0036002,0.00497839,0.00502513,0.005029873,0.00479674,0.004236311,0.003335139,0.002076608,0.00154264,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm lighting,electricity,0.1200504,0.1201953,0.0750392,0.0831562,0.08228831,0.07798152,0.06959316,0.057893273,0.058605382,0.060202318,0.062396191,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm non-building,electricity,0.0447871,0.0556968,0.0764009,0.0980153,0.107424,0.114555,0.121167,0.127137,0.13297,0.138191,0.143171,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm office,electricity,0.0224825,0.0421086,0.0563533,0.0354812,0.0360589,0.0390026,0.0416044,0.0439484,0.0462344,0.0482597,0.0501708,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm other,electricity,0.0175861,0.0550239,0.0652369,0.0779218,0.0967263,0.107303,0.119791,0.135969,0.152129,0.164094,0.168543,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm other,gas,0.0205839,0.0188514,0.0168592,0.0962146,0.0987083,0.104491,0.111676,0.117739,0.122639,0.125829,0.133217,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm other,refined liquids,0.0089851,0.0041056,0.0157802,0.0382092,0.0364211,0.0358575,0.0306343,0.0214125,0.0130479,0.00926235,0.00829472,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm refrigeration,electricity,0.0135053,0.0467095,0.0625026,0.0401411,0.04121039,0.0420988,0.04275338,0.042806927,0.044769743,0.046528088,0.04820763,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,comm ventilation,electricity,0.0198702,0.0484057,0.05632559,0.0501183,0.054586972,0.05791729,0.060251056,0.062498664,0.064230797,0.065735781,0.065221949,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,industrial energy use,biomass,0.0644669,0.0368778,0.0275788,0.0237357,0.026372098,0.027586364,0.028935377,0.029842148,0.030608438,0.03096792,0.030651231,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,industrial energy use,coal,0.0574193,0.0319788,0.0275634,0.0243894,0.026888485,0.027281894,0.027422999,0.027142617,0.02649974,0.025655316,0.025609148,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,industrial energy use,electricity,0.179675,0.161233,0.156793,0.162247,0.1403025,0.1418653,0.16011885,0.17875132,0.20500746,0.23290608,0.26648776,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,industrial energy use,gas,0.4121469,0.654888,0.600622,0.645351,0.71301851,0.72982005,0.74473749,0.750817563,0.757692972,0.763864769,0.773629802,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,industrial energy use,hydrogen,0,0,0,0,1.58E-04,1.41E-04,2.34E-04,3.18E-04,5.70E-04,0.001008622,0.001956045,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,industrial energy use,refined liquids,0.123917,0.0894759,0.0751061,0.0607679,0.053473049,0.054397778,0.056245704,0.06297251,0.06592114,0.063672279,0.065962206,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,industrial feedstocks,refined liquids,0.191081,0.19434,0.0941007,0.205847,0.214897,0.219711,0.228741,0.236947,0.246462,0.255071,0.267688,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,process heat cement,biomass,3.79E-04,5.41E-04,3.51E-04,3.51E-04,4.71E-04,0.00113282,0.00163407,0.00149752,0.00102809,7.59E-04,5.31E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,process heat cement,coal,0.0250127,0.0357223,0.0231819,0.0231819,0.0290688,0.0160676,0.0101543,0.00568561,0.00422941,0.00431341,0.00542895,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,process heat cement,gas,0.00113694,0.00162374,0.00105372,0.00105372,0.00119049,0.00153758,0.00171924,0.00136344,0.00126234,0.00145317,0.00170811,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,process heat cement,refined liquids,0.0113694,0.0162374,0.0105372,0.0105372,0.0107324,0.0188936,0.0249962,0.0315015,0.0354379,0.0368776,0.0385494,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,process heat dac,gas,0,0,0,0,0,4.61E-07,1.45E-05,4.35E-04,0.00788856,0.0677063,0.11964,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid clothes dryers,electricity,0.0146021,0.0212512,0.0158427,0.0156449,0.01830113,0.02013492,0.02165255,0.02296086,0.024871697,0.02673396,0.02843676,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid clothes dryers,gas,0.0115179,0.0230147,0.0097872,0.0062273,0.00730024,0.00793305,0.00829887,0.00820373,0.008225806,0.00822758,0.0084038,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid clothes washers,electricity,0,0.0029399,0.0025367,0.0023112,0.002156512,0.002050882,0.001907821,0.00167819,0.001797234,0.001908614,0.002012317,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid computers,electricity,0,0.0054598,0.0104773,0.00875616,0.00874029,0.00770721,0.00660632,0.00562514,0.00469594,0.00492296,0.00513321,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid cooking,electricity,0.00858953,0.00856771,0.00839981,0.00833177,0.01091623,0.0132361,0.01573616,0.01839405,0.021665709,0.023811048,0.025476774,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid cooking,gas,0.039161,0.069044,0.0422167,0.0261545,0.02862638,0.02987939,0.02990015,0.0290579,0.027154366,0.02681173,0.027028507,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid cooking,refined liquids,0.0013034,2.79E-04,0.002064,8.73E-04,9.45E-04,9.89E-04,0.001005163,0.001069977,0.001142897,0.001181983,0.001194945,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid cooling,electricity,0.025187,0.0346148,0.0366199,0.0487846,0.059366721,0.065234055,0.069524717,0.07348548,0.077347511,0.081649134,0.085721885,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid dishwashers,electricity,0,0.0080637,0.0078792,0.0075349,0.008595393,0.009211371,0.009543719,0.009809249,0.010047681,0.010593982,0.011112051,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid freezers,electricity,0.0120253,0.00705567,0.00627372,0.00612969,0.007122562,0.007858757,0.008436604,0.008930898,0.009402664,0.009853352,0.010271586,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid furnace fans,electricity,0,0.0049558,0.0098141,0.0086753,0.00913508,0.00903628,0.0087867,0.00853581,0.00826255,0.0086658,0.00903894,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid heating,biomass,0.061406,0.0279986,0.0377911,0.0180137,0.01819609,0.01842675,0.01810518,0.01695174,0.01439847,0.011236228,0.008271213,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid heating,coal,3.02E-04,3.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid heating,electricity,0.0178619,0.0159193,0.0208846,0.0311647,0.041895867,0.048170555,0.053667064,0.060115698,0.066971633,0.07432513,0.080472889,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid heating,gas,0.2563272,0.1375939,0.1816144,0.1300646,0.12657349,0.12176224,0.11168848,0.09710975,0.08043202,0.06534566,0.054966055,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid heating,refined liquids,0.005761,0.0071592,0.0139994,0.0056512,0.005414427,0.005182587,0.004717358,0.004126336,0.003435728,0.002718819,0.002103435,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid hot water,electricity,0.0127105,0.0106558,0.0109607,0.0166017,0.024164815,0.029708033,0.034663315,0.040903118,0.044611383,0.048949074,0.051692297,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid hot water,gas,0.1861031,0.2380632,0.1954152,0.1977868,0.2229237,0.24095546,0.25299889,0.25494197,0.26193483,0.26743593,0.27634961,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid hot water,refined liquids,0.0065758,0.0178147,0.0099333,0.0052999,0.00579055,0.006390192,0.00709979,0.008839056,0.010514889,0.011464878,0.012148305,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid lighting,electricity,0.0532547,0.0610658,0.0529652,0.0381081,0.02691367,0.011754293,0.01063675,0.010731418,0.01131137,0.011846307,0.012355592,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid other,electricity,0.0386526,0.0848369,0.0875282,0.0876814,0.109253,0.121077,0.131306,0.139966,0.148879,0.157487,0.163237,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid other,gas,0.0115179,0,0.0493129,0.029891,0.0286616,0.0318259,0.0336442,0.0351208,0.0360547,0.0365107,0.0390153,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid other,refined liquids,0.0039101,0.0013518,0.0032213,0.0015487,0.00141234,0.00156339,0.00166609,0.00192205,0.00204392,0.00195522,0.00202827,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid refrigerators,electricity,0.0403705,0.0330948,0.0300422,0.0287865,0.03315787,0.03636028,0.03878569,0.04084936,0.042802183,0.044843829,0.046746114,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,resid televisions,electricity,0.01632,0.0251151,0.0268477,0.0251576,0.0265103,0.0273624,0.029589,0.0314834,0.0333085,0.0349537,0.0364753,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_aviation_intl,refined liquids,0.113775,0.125692,0.113259,0.132994,0.138919,0.143086,0.147445,0.151919,0.157182,0.160292,0.16601,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_freight,refined liquids,0.0864803,0.0806702,0.0767309,0.1221713,0.1299349,0.1308734,0.1374431,0.1461305,0.1500416,0.1462514,0.1548994,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_freight_road,electricity,0,0,0,0,2.15E-04,0.008901364,0.039014191,0.082152657,0.120099505,0.16887936,0.21398844,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_freight_road,gas,0,0,0,0,0.011983021,0.028271091,0.041354066,0.050992766,0.049551496,0.048132163,0.050016455,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_freight_road,refined liquids,0.490961,0.5807777,0.5319589,0.5451578,0.595578,0.5918978,0.51653466,0.41236153,0.36025895,0.29762763,0.24752917,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass,electricity,9.86E-04,0.00250257,0.00243417,0.00343145,0.003984359,0.004302318,0.004691594,0.005118798,0.00569921,0.00639534,0.0072117,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass,refined liquids,0.43613718,0.48192728,0.43427868,0.50972788,0.55463834,0.56581868,0.58431225,0.61483961,0.6365449,0.64218382,0.67308554,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road,electricity,0,0,0,0,5.39E-04,0.002837255,0.004459757,0.00530218,0.00517961,0.00501722,0.00489385,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road,gas,0,7.39E-04,9.19E-04,0.00190987,0.00375762,0.003777785,0.002993438,0.00230409,0.002273004,0.002481558,0.002768846,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road,refined liquids,0.0188282,0.0222726,0.0204004,0.0209067,0.028272,0.02447245,0.0139147,0.00789968,0.00651292,0.00607803,0.00579338,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road_LDV,electricity,0,0,0,0,6.65E-04,0.0018882,0.00244178,0.00270555,0.00300176,0.00336922,0.00373298,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road_LDV,refined liquids,0.00440643,0.00584312,0.00533452,0.0053193,0.00467309,0.00224103,0.00149994,0.00160712,0.00169733,0.00176145,0.00188518,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road_LDV_4W,electricity,0,0,0,0,0.00966427,0.06635727,0.14625513,0.20030144,0.238306141,0.250959,0.25558407,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road_LDV_4W,gas,0,0,0,0,0.00734215,0.0124159,0.01409901,0.014762,0.015108145,0.014772515,0.016246433,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,1.40E-05,5.01E-05,1.17E-04,2.34E-04,4.10E-04,6.87E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_pass_road_LDV_4W,refined liquids,1.251984908,1.66016248,1.51566809,1.511351187,1.472977451,1.21537758,0.824464004,0.534791047,0.312156,0.24266021,0.2159752,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CA,trn_shipping_intl,refined liquids,0.469061,0.394056,0.448675,0.358083,0.369679,0.366521,0.371468,0.385202,0.393426,0.389864,0.406504,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,CO2 removal,electricity,0,0,0,0,0,1.71E-07,5.42E-06,1.61E-04,0.003072986,0.029905841,0.060643885,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,CO2 removal,process heat dac,0,0,0,0,0,7.40E-07,2.28E-05,6.48E-04,0.011299233,0.092079664,0.157387991,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,cement,electricity,9.56E-04,0.0013148,8.45E-04,8.45E-04,9.92E-04,8.89E-04,9.38E-04,0.001002474,0.001072153,0.001126369,0.001220464,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm cooking,electricity,0.001002641,6.14E-04,0.001273503,4.30E-04,6.14E-04,8.30E-04,0.001146531,0.00149471,0.001901126,0.002396825,0.002738728,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm cooking,gas,0.002404064,0.00355625,0.00871812,0.00509895,0.005762466,0.006142591,0.006346237,0.006252908,0.006152176,0.005941747,0.006101533,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm cooling,electricity,0.003218611,0.0039279,0.003958711,0.003605601,0.004116145,0.004489707,0.004738118,0.004884137,0.005025094,0.005159297,0.005383268,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm cooling,gas,3.00E-07,6.01E-05,4.18E-05,4.53E-05,5.08E-05,5.49E-05,5.69E-05,5.74E-05,5.71E-05,5.54E-05,5.64E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm heating,biomass,9.16E-04,0.0011858,0.0012267,0.0014018,0.001635411,0.001963193,0.002330867,0.002581854,0.002483328,0.002024358,0.001619732,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm heating,coal,0.0025856,0.0023008,0.00549601,6.88E-05,5.31E-05,4.46E-05,3.44E-05,2.42E-05,1.57E-05,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm heating,electricity,0.003093301,0.005113411,0.003010311,0.004220489,0.005624758,0.007032116,0.008786063,0.010841399,0.013279588,0.016967226,0.018739401,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm heating,gas,0.0408154,0.0451048,0.0368469,0.0335723,0.03547132,0.03603189,0.03515791,0.03240721,0.02907279,0.023158556,0.022984887,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm heating,refined liquids,0.00394111,0.00495951,0.00427971,0.0012994,0.001379193,0.001440431,0.001428415,0.001362909,0.001234019,9.38E-04,8.44E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm hot water,electricity,0.00246799,0.00120981,6.48E-04,0.00176911,0.002456404,0.003169428,0.004004681,0.004784589,0.005642865,0.006635453,0.00696464,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm hot water,gas,0.0160436,0.00848477,0.00840345,0.00769494,0.008612409,0.00913743,0.009425432,0.009399145,0.009447265,0.009373343,0.010193212,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm hot water,refined liquids,3.13E-04,2.18E-04,6.72E-04,0.00234721,0.002481023,0.002611901,0.00258263,0.002315674,0.001783067,0.00103631,6.64E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm lighting,electricity,0.0208221,0.0252612,0.0146069,0.0153731,0.015963717,0.01605369,0.015085571,0.01324298,0.01361323,0.014142636,0.014770845,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm non-building,electricity,0.0049406,0.0072006,0.0103345,0.0137188,0.0160755,0.0183019,0.0201984,0.0216634,0.0230238,0.0242149,0.0253073,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm office,electricity,0.0036323,0.0060045,0.0089132,0.00628954,0.00677136,0.00781377,0.00872471,0.00944351,0.010112,0.0106929,0.0112215,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm other,electricity,0.0039375,0.0092763,0.0110051,0.0142821,0.0182361,0.0210458,0.0228577,0.0233323,0.0244418,0.026451,0.0272789,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",CO,comm other,gas,0.0039281,0.0031,0.0014785,0.0070325,0.00736849,0.00800148,0.00823486,0.00785826,0.00769626,0.0078961,0.00847762,0,0,0,EJ
