water withdrawals by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MexCstNW,MiscCrop_MexCstNW_IRR_lo,0.00175023,0.0020339,0.00200463,0.00201705,0.00213407,0.00217473,0.00203476,0.00166285,0.00121397,7.79E-04,5.65E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MissouriR,MiscCrop_MissouriR_IRR_hi,0.257519,0.299254,0.294947,0.296777,0.297339,0.311653,0.348528,0.420803,0.508869,0.600632,0.657727,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MissouriR,MiscCrop_MissouriR_IRR_lo,0.171679,0.199503,0.196631,0.197851,0.192672,0.187402,0.176594,0.151989,0.114416,0.0742761,0.0514663,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MissppRN,MiscCrop_MissppRN_IRR_hi,0.114174,0.132678,0.130768,0.13158,0.134499,0.144912,0.158283,0.176842,0.203533,0.235887,0.254974,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MissppRN,MiscCrop_MissppRN_IRR_lo,0.0761163,0.0884519,0.087179,0.08772,0.0857026,0.0834411,0.0760442,0.0599563,0.0423943,0.0266082,0.0180296,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MissppRS,MiscCrop_MissppRS_IRR_hi,0.0351288,0.040822,0.0402344,0.0404841,0.0427839,0.0452109,0.0476791,0.0510568,0.0568885,0.064389,0.0713164,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MissppRS,MiscCrop_MissppRS_IRR_lo,0.0234192,0.0272146,0.026823,0.0269894,0.0270966,0.0255618,0.022209,0.0167023,0.0113771,0.00693718,0.00482161,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_NelsonR,MiscCrop_NelsonR_IRR_hi,0.0200125,0.0232557,0.022921,0.0230633,0.0229446,0.0224009,0.0237271,0.0270352,0.0301176,0.0328787,0.0343184,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_NelsonR,MiscCrop_NelsonR_IRR_lo,0.0133416,0.0155039,0.0152807,0.0153755,0.0146243,0.013466,0.0122106,0.00996147,0.00692357,0.00417287,0.0027616,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_OhioR,MiscCrop_OhioR_IRR_hi,0.0297337,0.0345525,0.0340552,0.0342665,0.0334844,0.033868,0.0351741,0.0383189,0.042879,0.0483773,0.0515162,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_OhioR,MiscCrop_OhioR_IRR_lo,0.0198225,0.023035,0.0227035,0.0228443,0.0216434,0.0201235,0.0178241,0.0140938,0.010096,0.00652242,0.00458537,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_RioGrande,MiscCrop_RioGrande_IRR_hi,0.0424133,0.0492869,0.0485776,0.048879,0.055971,0.0652506,0.0744712,0.0864123,0.102897,0.122704,0.144714,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_RioGrande,MiscCrop_RioGrande_IRR_lo,0.0282755,0.0328579,0.0323851,0.032586,0.0354552,0.0368532,0.0346237,0.0281556,0.020426,0.0130573,0.00960476,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_TennR,MiscCrop_TennR_IRR_hi,0.0127498,0.014816,0.0146028,0.0146934,0.0154351,0.016748,0.0189644,0.022475,0.02635,0.0302409,0.0329095,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_TennR,MiscCrop_TennR_IRR_lo,0.00849984,0.00987733,0.00973521,0.00979564,0.00991473,0.00978787,0.00934939,0.00795807,0.00588471,0.00379197,0.00268269,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_TexasCst,MiscCrop_TexasCst_IRR_hi,0.0923261,0.107289,0.105745,0.106401,0.116371,0.124282,0.125081,0.123157,0.1259,0.134355,0.149215,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_TexasCst,MiscCrop_TexasCst_IRR_lo,0.0615507,0.0715259,0.0704965,0.070934,0.0738867,0.0705983,0.058721,0.0407173,0.0255489,0.0147646,0.0103569,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaColoRN,MiscCrop_UsaColoRN_IRR_hi,0.0284464,0.0330565,0.0325808,0.0327829,0.035068,0.031189,0.0237921,0.0200662,0.0201784,0.0224679,0.0275074,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaColoRN,MiscCrop_UsaColoRN_IRR_lo,0.0189643,0.0220377,0.0217205,0.0218553,0.0225569,0.0182589,0.011761,0.00705891,0.00441366,0.00270168,0.00209739,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaColoRS,MiscCrop_UsaColoRS_IRR_hi,0.100585,0.116886,0.115204,0.115919,0.132255,0.152996,0.172883,0.197949,0.233897,0.277653,0.326218,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaColoRS,MiscCrop_UsaColoRS_IRR_lo,0.0670568,0.0779242,0.0768027,0.0772793,0.0836535,0.0860612,0.0798374,0.0640434,0.0461024,0.0293463,0.0215522,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaCstE,MiscCrop_UsaCstE_IRR_hi,0.147016,0.170842,0.168383,0.169428,0.177177,0.185648,0.191715,0.197908,0.21179,0.231147,0.250007,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaCstE,MiscCrop_UsaCstE_IRR_lo,0.0980107,0.113895,0.112255,0.112952,0.112509,0.105,0.0893812,0.0648993,0.0425842,0.0251401,0.0171258,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaCstNE,MiscCrop_UsaCstNE_IRR_hi,0.0380923,0.0442657,0.0436287,0.0438993,0.0467314,0.0491105,0.0528834,0.0581234,0.065106,0.0731049,0.0801697,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaCstNE,MiscCrop_UsaCstNE_IRR_lo,0.0253948,0.0295105,0.0290858,0.0292662,0.0297958,0.0279829,0.0249808,0.0194814,0.0135577,0.00838806,0.00590171,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaCstSE,MiscCrop_UsaCstSE_IRR_hi,0.769803,0.89456,0.881685,0.887156,0.963211,1.07362,1.22964,1.41161,1.61984,1.84495,2.02109,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaCstSE,MiscCrop_UsaCstSE_IRR_lo,0.513202,0.596373,0.58779,0.591437,0.610355,0.605678,0.570939,0.461409,0.325016,0.200589,0.138683,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaPacNW,MiscCrop_UsaPacNW_IRR_hi,1.16991,1.35951,1.33995,1.34826,1.44264,1.57522,1.75976,2.01829,2.28427,2.53689,2.74006,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_UsaPacNW,MiscCrop_UsaPacNW_IRR_lo,0.779941,0.906341,0.893297,0.89884,0.918366,0.900782,0.83602,0.677435,0.472521,0.28588,0.195049,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_ArkWhtRedR,OilCrop_ArkWhtRedR_IRR_hi,0.645284,0.968739,1.05071,1.24122,1.31081,1.35761,1.38335,1.36985,1.29576,1.24463,1.25202,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_ArkWhtRedR,OilCrop_ArkWhtRedR_IRR_lo,0.43019,0.645826,0.700472,0.827481,0.834455,0.791764,0.684627,0.514458,0.347671,0.227325,0.176843,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_California,OilCrop_California_IRR_hi,0.148099,0.222335,0.241147,0.284872,0.368336,0.448348,0.587746,0.681177,0.736571,0.754743,0.741267,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_California,OilCrop_California_IRR_lo,0.0987324,0.148223,0.160765,0.189915,0.219273,0.23296,0.238007,0.19793,0.142591,0.092808,0.0704315,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_GreatBasin,OilCrop_GreatBasin_IRR_hi,0.00242509,0.00364055,0.00394861,0.00466459,0.00641374,0.00733418,0.00814012,0.00802229,0.00824761,0.00871073,0.00969222,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_GreatBasin,OilCrop_GreatBasin_IRR_lo,0.00161663,0.00242703,0.00263251,0.00310967,0.00375632,0.00373876,0.00317827,0.00220088,0.00146065,9.32E-04,7.28E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes_IRR_hi,0.0604825,0.0907999,0.0984829,0.11634,0.119575,0.120845,0.122743,0.124724,0.125024,0.126641,0.12935,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes_IRR_lo,0.0403216,0.0605334,0.0656553,0.0775598,0.0760313,0.0702081,0.0603924,0.0464524,0.0331985,0.0228316,0.0179479,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_MissouriR,OilCrop_MissouriR_IRR_hi,1.64049,2.4628,2.67119,3.15553,3.31797,3.46953,3.60761,3.7461,3.84141,3.96588,4.1232,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_MissouriR,OilCrop_MissouriR_IRR_lo,1.09366,1.64187,1.78079,2.10369,2.1107,2.01898,1.77007,1.39051,1.01523,0.710557,0.568077,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_MissppRN,OilCrop_MissppRN_IRR_hi,0.147249,0.22106,0.239764,0.283238,0.289658,0.302922,0.319593,0.334809,0.345305,0.359824,0.366628,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_MissppRN,OilCrop_MissppRN_IRR_lo,0.0981663,0.147373,0.159843,0.188826,0.184176,0.175988,0.157244,0.124695,0.0916894,0.06487,0.0508705,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_MissppRS,OilCrop_MissppRS_IRR_hi,2.06419,3.09889,3.3611,3.97054,4.10213,4.14032,4.25555,4.45129,4.58616,4.74988,4.92974,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_MissppRS,OilCrop_MissppRS_IRR_lo,1.37613,2.06593,2.24074,2.64702,2.60813,2.40476,2.09195,1.65435,1.21352,0.851948,0.680008,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_NelsonR,OilCrop_NelsonR_IRR_hi,0.0227761,0.0341929,0.0370861,0.0438106,0.0453156,0.0448308,0.0437403,0.0410756,0.0377511,0.0355473,0.0353447,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_NelsonR,OilCrop_NelsonR_IRR_lo,0.0151841,0.0227953,0.0247241,0.029207,0.0285488,0.0258918,0.021257,0.0150405,0.00977722,0.00619966,0.00471461,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_OhioR,OilCrop_OhioR_IRR_hi,0.0429414,0.0644662,0.0699209,0.082599,0.0850486,0.0881371,0.0933015,0.0987554,0.102176,0.106151,0.108401,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_OhioR,OilCrop_OhioR_IRR_lo,0.0286276,0.0429774,0.046614,0.055066,0.0540751,0.0511971,0.0458885,0.0367527,0.0270985,0.0191042,0.0150097,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_RioGrande,OilCrop_RioGrande_IRR_hi,0.0012646,0.00189852,0.00205909,0.00243253,0.00264503,0.00288515,0.00323524,0.00362747,0.00392298,0.00417465,0.00437655,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_RioGrande,OilCrop_RioGrande_IRR_lo,8.43E-04,0.00126568,0.00137276,0.00162162,0.00168647,0.00169279,0.00161683,0.001398,0.00110739,8.29E-04,6.93E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_TennR,OilCrop_TennR_IRR_hi,0.00103082,0.00154768,0.00167859,0.00198296,0.00215262,0.00235179,0.0027049,0.00315515,0.00345017,0.00366173,0.00379859,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_TennR,OilCrop_TennR_IRR_lo,6.87E-04,0.00103169,0.00111901,0.00132197,0.00136868,0.00136625,0.00133073,0.00117493,9.16E-04,6.60E-04,5.27E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_TexasCst,OilCrop_TexasCst_IRR_hi,0.201575,0.302617,0.328223,0.387736,0.41139,0.40955,0.390729,0.354657,0.318811,0.298712,0.301847,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_TexasCst,OilCrop_TexasCst_IRR_lo,0.134384,0.201745,0.218815,0.258491,0.261864,0.239404,0.194093,0.135286,0.088416,0.0577148,0.0462488,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaColoRN,OilCrop_UsaColoRN_IRR_hi,4.82E-04,7.24E-04,7.85E-04,9.27E-04,0.00126671,0.00137764,0.00143267,0.00135643,0.00137994,0.00146289,0.00163751,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaColoRN,OilCrop_UsaColoRN_IRR_lo,3.21E-04,4.82E-04,5.23E-04,6.18E-04,7.43E-04,7.03E-04,5.61E-04,3.73E-04,2.46E-04,1.58E-04,1.24E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaColoRS,OilCrop_UsaColoRS_IRR_hi,7.08E-04,0.00106326,0.00115332,0.00136226,0.00188937,0.00232889,0.00299505,0.00336761,0.00370122,0.00400791,0.00440366,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaColoRS,OilCrop_UsaColoRS_IRR_lo,4.72E-04,7.09E-04,7.69E-04,9.08E-04,0.00110668,0.00118838,0.00117048,9.25E-04,6.57E-04,4.31E-04,3.34E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaCstE,OilCrop_UsaCstE_IRR_hi,0.0185771,0.0278891,0.0302488,0.0357335,0.0370067,0.0372556,0.0380778,0.0390853,0.0393259,0.0397722,0.040578,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaCstE,OilCrop_UsaCstE_IRR_lo,0.0123847,0.0185926,0.0201659,0.0238224,0.0235271,0.0216402,0.0187276,0.0145568,0.0104407,0.00716847,0.00562855,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaCstSE,OilCrop_UsaCstSE_IRR_hi,0.0960715,0.144228,0.156432,0.184796,0.196172,0.206665,0.230011,0.254256,0.266845,0.275054,0.279226,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaCstSE,OilCrop_UsaCstSE_IRR_lo,0.0640477,0.0961522,0.104288,0.123198,0.124895,0.120687,0.114088,0.0967587,0.0736788,0.0528065,0.0422473,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW_IRR_hi,0.00508464,0.00763336,0.00827927,0.00978051,0.0128838,0.0146482,0.0188313,0.0215256,0.0229303,0.0233901,0.0235774,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW_IRR_lo,0.00338976,0.00508891,0.00551956,0.00652036,0.0075107,0.00759272,0.00753924,0.00608566,0.00420419,0.00260661,0.00185255,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_ArkWhtRedR,OtherGrain_ArkWhtRedR_IRR_hi,0.555054,0.323307,0.266526,0.335444,0.363416,0.393801,0.43525,0.456757,0.47074,0.48728,0.505376,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_ArkWhtRedR,OtherGrain_ArkWhtRedR_IRR_lo,0.370036,0.215538,0.177684,0.223629,0.227541,0.220009,0.195567,0.143262,0.0903505,0.0509432,0.0340223,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_California,OtherGrain_California_IRR_hi,0.273308,0.159196,0.131237,0.165172,0.169947,0.184815,0.222445,0.285494,0.349071,0.397794,0.397231,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_California,OtherGrain_California_IRR_lo,0.182205,0.106131,0.0874915,0.110115,0.109217,0.108776,0.109699,0.101623,0.0795706,0.0532361,0.0401035,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR_IRR_hi,3.98E-06,2.39E-06,1.99E-06,2.39E-06,2.58E-06,2.19E-06,1.97E-06,1.96E-06,2.14E-06,2.43E-06,2.86E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR_IRR_lo,2.79E-06,1.59E-06,1.20E-06,1.59E-06,1.61E-06,1.28E-06,9.47E-07,6.50E-07,4.23E-07,2.52E-07,1.79E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_GreatBasin,OtherGrain_GreatBasin_IRR_hi,0.150754,0.087811,0.0723891,0.0911071,0.0971418,0.0970089,0.0919372,0.0914272,0.0983532,0.109968,0.12658,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_GreatBasin,OtherGrain_GreatBasin_IRR_lo,0.100503,0.0585406,0.0482594,0.0607381,0.0618604,0.0558342,0.0436054,0.0307923,0.0207732,0.0130362,0.00984681,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes_IRR_hi,0.167653,0.0976543,0.0805036,0.10132,0.1007,0.105248,0.119921,0.147875,0.178262,0.20723,0.220962,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes_IRR_lo,0.111768,0.0651027,0.0536691,0.0675466,0.0640036,0.0606371,0.0569391,0.0485061,0.0350745,0.0214103,0.0139185,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MexCstNW,OtherGrain_MexCstNW_IRR_hi,0.00224732,0.00130904,0.00107912,0.00135809,0.00138675,0.00147401,0.00162955,0.00189646,0.00224907,0.00264943,0.00299032,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MexCstNW,OtherGrain_MexCstNW_IRR_lo,0.00149821,8.73E-04,7.19E-04,9.05E-04,9.12E-04,9.00E-04,8.36E-04,6.93E-04,5.13E-04,3.38E-04,2.51E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR_IRR_hi,0.586784,0.341789,0.281762,0.354619,0.368018,0.394006,0.442008,0.501615,0.573119,0.646687,0.690242,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR_IRR_lo,0.391189,0.22786,0.187841,0.236413,0.23346,0.225968,0.206266,0.165316,0.117456,0.0736271,0.0512739,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MissppRN,OtherGrain_MissppRN_IRR_hi,0.320839,0.186882,0.154061,0.193897,0.192148,0.203518,0.231686,0.283096,0.344272,0.409189,0.439563,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MissppRN,OtherGrain_MissppRN_IRR_lo,0.213893,0.124588,0.102707,0.129265,0.122083,0.117257,0.109992,0.0928297,0.0676918,0.0422867,0.0276935,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MissppRS,OtherGrain_MissppRS_IRR_hi,0.0912233,0.0531357,0.0438036,0.0551303,0.0584702,0.0615004,0.0683747,0.0750627,0.0837265,0.0930886,0.0992692,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_MissppRS,OtherGrain_MissppRS_IRR_lo,0.0608155,0.0354238,0.0292024,0.0367535,0.036563,0.0342678,0.0305788,0.0234625,0.0160438,0.00974345,0.00670644,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_NelsonR,OtherGrain_NelsonR_IRR_hi,0.00666005,0.00387934,0.003198,0.00402496,0.00395208,0.0040017,0.00410721,0.00426952,0.00441074,0.00458289,0.00471776,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_NelsonR,OtherGrain_NelsonR_IRR_lo,0.00444003,0.00258625,0.00213197,0.00268333,0.00251645,0.00230304,0.00194871,0.00142957,9.17E-04,5.27E-04,3.50E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_OhioR,OtherGrain_OhioR_IRR_hi,0.0536646,0.0312585,0.0257686,0.0324319,0.0323962,0.034238,0.0396348,0.0494242,0.0604895,0.0715514,0.0766387,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_OhioR,OtherGrain_OhioR_IRR_lo,0.0357765,0.0208391,0.017179,0.0216212,0.0205808,0.0197317,0.0188265,0.0162226,0.011912,0.00741114,0.00484207,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_RioGrande,OtherGrain_RioGrande_IRR_hi,0.184725,0.107599,0.0887014,0.111638,0.12291,0.136854,0.156271,0.181535,0.212546,0.24714,0.281208,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,OtherGrain,OtherGrain_RioGrande,OtherGrain_RioGrande_IRR_lo,0.12315,0.0717324,0.0591343,0.074425,0.0780668,0.0784675,0.0734569,0.0605479,0.0445228,0.0291499,0.0219163,0,0,0,km^3
