"region","sector","Year","co2.emiss","scenario"
"NC","process heat dac","2050",0.135766,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","process heat dac","2050",0.0672106,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","process heat dac","2050",0.053977,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","process heat dac","2050",0.000742602,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","process heat dac","2050",0.0354676,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","process heat dac","2050",0.0929284,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","process heat dac","2050",0.0212168,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","process heat dac","2050",0.0608787,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","process heat dac","2050",0.287676,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","process heat dac","2050",0.150177,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","process heat dac","2050",0.0218034,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","process heat dac","2050",0.194385,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","process heat dac","2050",0.000420808,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","process heat dac","2050",0.0880681,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","process heat dac","2050",0.00444398,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","process heat dac","2050",0.116107,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","process heat dac","2050",1.23307,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","process heat dac","2050",0.0974935,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","process heat dac","2050",0.0836805,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","process heat dac","2050",0.00018913,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","process heat dac","2050",0.0456535,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","process heat dac","2050",0.0801029,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","process heat dac","2050",0.170923,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","process heat dac","2050",0.141242,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","resid clothes dryers","2050",0.000646836,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","resid clothes dryers","2050",0.00644697,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","resid clothes dryers","2050",0.002633864,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","resid clothes dryers","2050",0.003893841,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","resid clothes dryers","2050",0.1190914,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","resid clothes dryers","2050",0.00730121,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","resid clothes dryers","2050",0.004265934,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","resid clothes dryers","2050",0.001360416,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","resid clothes dryers","2050",0.000948917,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","resid clothes dryers","2050",0.00627702,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","resid clothes dryers","2050",0.01559186,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","resid clothes dryers","2050",6.45945e-05,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","resid clothes dryers","2050",0.001611478,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","resid clothes dryers","2050",0.001254388,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","resid clothes dryers","2050",0.01745446,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","resid clothes dryers","2050",0.00700775,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","resid clothes dryers","2050",0.002290048,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","resid clothes dryers","2050",0.00585339,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","resid clothes dryers","2050",0.005489773,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","resid clothes dryers","2050",0.01063118,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","resid clothes dryers","2050",0.00728435,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","resid clothes dryers","2050",0.0001474973,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","resid clothes dryers","2050",0.0140828,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","resid clothes dryers","2050",0.0026125,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","resid clothes dryers","2050",0.002914029,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","resid clothes dryers","2050",0.004615018,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","resid clothes dryers","2050",0.000741343,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","resid clothes dryers","2050",0.00698285,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","resid clothes dryers","2050",0.0002014076,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","resid clothes dryers","2050",0.000954161,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","resid clothes dryers","2050",0.0004898154,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","resid clothes dryers","2050",0.02408253,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","resid clothes dryers","2050",0.002107639,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","resid clothes dryers","2050",0.002941483,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","resid clothes dryers","2050",0.04473365,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","resid clothes dryers","2050",0.01531645,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","resid clothes dryers","2050",0.005159356,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","resid clothes dryers","2050",0.002194429,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","resid clothes dryers","2050",0.01995769,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","resid clothes dryers","2050",0.001683287,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","resid clothes dryers","2050",0.003772377,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","resid clothes dryers","2050",0.000264912,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","resid clothes dryers","2050",0.01053217,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","resid clothes dryers","2050",0.04216283,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","resid clothes dryers","2050",0.00324361,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","resid clothes dryers","2050",0.00786119,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","resid clothes dryers","2050",0.00018528,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","resid clothes dryers","2050",0.004680068,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","resid clothes dryers","2050",0.004417549,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","resid clothes dryers","2050",0.001568389,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","resid clothes dryers","2050",0.0004990515,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","resid cooking","2050",0.00429679724411152,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","resid cooking","2050",0.0184003726876979,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","resid cooking","2050",0.00800165728130298,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","resid cooking","2050",0.0107225548975566,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","resid cooking","2050",0.401095290452017,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","resid cooking","2050",0.0245930963614504,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","resid cooking","2050",0.018472063107815,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","resid cooking","2050",0.00479683732491983,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","resid cooking","2050",0.00420248761488055,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","resid cooking","2050",0.0218508399438256,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","resid cooking","2050",0.0469660382625876,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","resid cooking","2050",0.000442989612818484,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","resid cooking","2050",0.00494585531875566,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","resid cooking","2050",0.00422531150602297,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","resid cooking","2050",0.0544697301541651,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","resid cooking","2050",0.020733349370319,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","resid cooking","2050",0.00658202035590638,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","resid cooking","2050",0.0174221357377884,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","resid cooking","2050",0.014746133385307,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","resid cooking","2050",0.0401763703924722,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","resid cooking","2050",0.0277456211501614,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","resid cooking","2050",0.00211941421696549,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","resid cooking","2050",0.0477386700322411,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","resid cooking","2050",0.00757066135684309,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","resid cooking","2050",0.00780275344143803,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","resid cooking","2050",0.014407841837061,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","resid cooking","2050",0.00424866907583816,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","resid cooking","2050",0.0244689320838962,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","resid cooking","2050",0.000724914837847621,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","resid cooking","2050",0.00266629906186802,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","resid cooking","2050",0.00301986851582699,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","resid cooking","2050",0.0864187711001294,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","resid cooking","2050",0.00775714467296592,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","resid cooking","2050",0.00829213180257197,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","resid cooking","2050",0.150630054992896,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","resid cooking","2050",0.0468501984617285,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","resid cooking","2050",0.0160387528351148,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","resid cooking","2050",0.00582584909994978,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","resid cooking","2050",0.0731028119747629,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","resid cooking","2050",0.00703072476431313,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","resid cooking","2050",0.0109901422089437,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","resid cooking","2050",0.00084777810715228,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","resid cooking","2050",0.0297063719932956,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","resid cooking","2050",0.124808891519488,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","resid cooking","2050",0.00881846310540536,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","resid cooking","2050",0.0263157884937256,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","resid cooking","2050",0.00117267511712187,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","resid cooking","2050",0.0130362702398751,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","resid cooking","2050",0.0151990822121257,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","resid cooking","2050",0.00468225564297122,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","resid cooking","2050",0.00203956544187812,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","resid heating","2050",0.0855767878694743,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","resid heating","2050",0.0675438815912667,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","resid heating","2050",0.0893753431859804,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","resid heating","2050",-0.0412874782280208,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","resid heating","2050",0.614128354553975,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","resid heating","2050",0.512919643407286,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","resid heating","2050",0.279465500387871,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","resid heating","2050",0.0488467245628652,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","resid heating","2050",0.015855794681708,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","resid heating","2050",0.0274838006918694,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","resid heating","2050",0.263826517238687,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","resid heating","2050",5.37292408016923e-05,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","resid heating","2050",0.257876956823775,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","resid heating","2050",0.0389854919343241,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","resid heating","2050",1.74013867838148,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","resid heating","2050",0.477166800239992,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","resid heating","2050",0.25140392593604,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","resid heating","2050",0.121496972535388,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","resid heating","2050",0.0671749991312513,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","resid heating","2050",0.817949236730743,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","resid heating","2050",0.192426522707906,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","resid heating","2050",-0.0653001951577535,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","resid heating","2050",1.33572888645568,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","resid heating","2050",0.484335805667433,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","resid heating","2050",0.281582906748758,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","resid heating","2050",0.0484182312872193,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","resid heating","2050",-0.168453162612564,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","resid heating","2050",0.161002789727803,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","resid heating","2050",0.0428733106160742,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","resid heating","2050",0.130686080825136,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","resid heating","2050",0.0162579123366892,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","resid heating","2050",0.921004894972662,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","resid heating","2050",-0.106128564995088,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","resid heating","2050",0.0849923040926299,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","resid heating","2050",3.13301042071081,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","resid heating","2050",1.14374367005627,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","resid heating","2050",0.209201523676334,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","resid heating","2050",0.0643047373734422,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","resid heating","2050",0.831292215740941,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","resid heating","2050",0.169086437950908,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","resid heating","2050",0.0546231525487625,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","resid heating","2050",0.0450550337703604,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","resid heating","2050",0.162903309170932,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","resid heating","2050",0.492953365289402,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","resid heating","2050",0.229574301621426,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","resid heating","2050",0.210717263963175,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","resid heating","2050",-0.0492182625093526,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","resid heating","2050",0.184598702382998,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","resid heating","2050",0.507988446564279,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","resid heating","2050",-0.48246095107312,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","resid heating","2050",-0.162725087666314,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","resid hot water","2050",0.0454978979090151,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","resid hot water","2050",0.0960286954602143,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","resid hot water","2050",0.0691889011017937,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","resid hot water","2050",0.194293620682279,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","resid hot water","2050",4.10328876174855,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","resid hot water","2050",0.4578993757382,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","resid hot water","2050",0.206284710671873,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","resid hot water","2050",0.0349389978812979,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","resid hot water","2050",0.025909664617844,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","resid hot water","2050",0.157651888424736,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","resid hot water","2050",0.380968013921865,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","resid hot water","2050",0.00712200936387698,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","resid hot water","2050",0.136248454051321,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","resid hot water","2050",0.0674536797477682,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","resid hot water","2050",0.784261672426678,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","resid hot water","2050",0.280923077754929,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","resid hot water","2050",0.193274947078735,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","resid hot water","2050",0.0838558300130356,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","resid hot water","2050",0.139883503365195,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","resid hot water","2050",0.483193270598537,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","resid hot water","2050",0.18570843053011,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","resid hot water","2050",0.0132647654777931,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","resid hot water","2050",0.638193916946663,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","resid hot water","2050",0.215036944099833,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","resid hot water","2050",0.224635584447557,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","resid hot water","2050",0.0679867273063837,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","resid hot water","2050",0.0480286845547123,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","resid hot water","2050",0.181288798126365,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","resid hot water","2050",0.0159149808092631,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","resid hot water","2050",0.0762819278471819,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","resid hot water","2050",0.0268273748232829,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","resid hot water","2050",0.736475416065597,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","resid hot water","2050",0.1337724182828,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","resid hot water","2050",0.170755969889047,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","resid hot water","2050",1.51422033683618,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","resid hot water","2050",0.647456068619747,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","resid hot water","2050",0.134109743072403,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","resid hot water","2050",0.1092512943113,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","resid hot water","2050",0.583940314389901,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","resid hot water","2050",0.0827719211189981,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","resid hot water","2050",0.0966681448648054,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","resid hot water","2050",0.0210401665435977,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","resid hot water","2050",0.150707347665925,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","resid hot water","2050",0.91643927907209,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","resid hot water","2050",0.195660870518575,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","resid hot water","2050",0.195322245280136,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","resid hot water","2050",0.0102459492426254,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","resid hot water","2050",0.231273974475898,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","resid hot water","2050",0.185651249762648,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","resid hot water","2050",0.037280788100754,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","resid hot water","2050",0.0306416301244759,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","resid other","2050",0.00742708462310851,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","resid other","2050",0.0348085023903667,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","resid other","2050",0.016321156870302,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","resid other","2050",0.0239340582618853,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","resid other","2050",0.583007270657029,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","resid other","2050",0.0459078373582091,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","resid other","2050",0.0339985819094408,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","resid other","2050",0.00749340756783639,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","resid other","2050",0.00808471397319743,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","resid other","2050",0.0498512371126552,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","resid other","2050",0.0847449539590456,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","resid other","2050",0.00104418106961828,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","resid other","2050",0.0106062941568257,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","resid other","2050",0.00943350603028165,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","resid other","2050",0.0908028885227172,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","resid other","2050",0.040093116445307,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","resid other","2050",0.0129463467645724,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","resid other","2050",0.0312969381758032,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","resid other","2050",0.0295594593966151,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","resid other","2050",0.0679255105332581,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","resid other","2050",0.0500215690110938,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","resid other","2050",0.00526350181876122,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","resid other","2050",0.081354470484565,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","resid other","2050",0.0162849879719316,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","resid other","2050",0.0174516773197533,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","resid other","2050",0.026076224297954,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","resid other","2050",0.00915292995310749,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","resid other","2050",0.0521367929110963,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","resid other","2050",0.00176975933778465,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","resid other","2050",0.005820648779764,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","resid other","2050",0.00671171892445267,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","resid other","2050",0.128994024299862,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","resid other","2050",0.0146967634112768,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","resid other","2050",0.0167181487163409,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","resid other","2050",0.227633680782167,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","resid other","2050",0.0856088393154575,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","resid other","2050",0.0295084892575955,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","resid other","2050",0.0129976196412335,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","resid other","2050",0.128456890845623,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","resid other","2050",0.0117773005385545,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
