water withdrawals by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",MS,industry,industry,industry,0.371837,0.272064,0.280132,0.251258,0.249551,0.248775,0.25616,0.26037,0.263176,0.265437,0.273771,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",MS,municipal water,municipal water,municipal water,0.487278,0.588212,0.607539,0.6196,0.61344,0.619218,0.636755,0.650968,0.666299,0.679012,0.691518,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",MT,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.55E-08,5.19E-07,3.15E-05,9.72E-04,0.014639163,0.029411871,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",MT,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,2.12E-10,8.40E-09,5.64E-07,2.22E-05,4.67E-04,0.001259366,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",MT,industry,industry,industry,0.0781805,0.0926312,0.0917747,0.0133593,0.0137748,0.0141018,0.0146972,0.0153019,0.0159353,0.016288,0.0167465,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",MT,municipal water,municipal water,municipal water,0.208141,0.228767,0.221348,0.244378,0.247093,0.253204,0.262279,0.268529,0.274776,0.279916,0.284978,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NC,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.04E-08,9.99E-07,5.70E-05,0.001718108,0.027373529,0.059635603,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NC,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.79E-10,6.48E-09,3.38E-07,1.10E-05,2.14E-04,4.56E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NC,industry,industry,industry,0.539472,0.544238,0.374918,0.266855,0.283193,0.293069,0.304552,0.31165,0.316674,0.320652,0.330211,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NC,municipal water,municipal water,municipal water,1.25408,1.4943,1.64559,1.52875,1.60984,1.68824,1.744,1.78167,1.81865,1.84841,1.87585,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",ND,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,9.47E-09,2.93E-07,1.52E-05,4.47E-04,0.007291835,0.015665232,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",ND,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.43E-10,4.06E-09,1.47E-07,5.06E-06,1.23E-04,2.68E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",ND,industry,industry,industry,0.0120883,0.0203084,0.0258069,0.027147,0.0266545,0.0265085,0.0269515,0.0270925,0.0276815,0.0282788,0.029387,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",ND,municipal water,municipal water,municipal water,0.122417,0.104941,0.100174,0.121395,0.119148,0.123404,0.127296,0.130163,0.133121,0.135725,0.138303,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NE,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,7.60E-09,2.36E-07,1.22E-05,3.59E-04,0.005856167,0.012580693,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NE,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.14E-10,3.26E-09,1.18E-07,4.06E-06,9.87E-05,2.15E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NE,industry,industry,industry,0.056532,0.0156112,0.0429931,0.0611739,0.0629056,0.0632987,0.0651515,0.0663122,0.0686061,0.0708442,0.0738017,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NE,municipal water,municipal water,municipal water,0.481019,0.528074,0.469207,0.406472,0.411573,0.421705,0.43724,0.449787,0.462535,0.473903,0.484805,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NH,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,0,0,6.68E-10,2.17E-08,3.95E-07,6.03E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NH,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,0,0,8.68E-10,1.85E-08,3.77E-08,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NH,industry,industry,industry,0.0516829,0.0573885,0.0244392,0.0174348,0.0180142,0.0185132,0.0193161,0.020082,0.0208283,0.021344,0.0220402,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NH,municipal water,municipal water,municipal water,0.168961,0.195361,0.172097,0.17305,0.17815,0.18403,0.190842,0.196322,0.202635,0.208257,0.213415,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NJ,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,9.52E-09,3.14E-07,1.81E-05,5.46E-04,0.009079616,0.020029864,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NJ,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,2.07E-09,1.05E-07,3.14E-06,6.45E-05,1.29E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NJ,industry,industry,industry,0.45035,0.118839,0.11504,0.130015,0.131863,0.134474,0.14069,0.148187,0.155552,0.160323,0.166898,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NJ,municipal water,municipal water,municipal water,1.52885,1.43318,1.62804,1.74912,1.76743,1.81649,1.88512,1.95533,2.0255,2.09246,2.15805,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NM,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.01E-07,3.15E-06,1.77E-04,0.005302161,0.068838608,0.120912541,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NM,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,9.04E-10,3.07E-08,1.63E-06,6.73E-05,0.001311146,0.00291744,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NM,industry,industry,industry,0.00871742,0.0182499,0.0153349,0.00469718,0.00469454,0.00470654,0.00486534,0.00497329,0.00513913,0.00529135,0.00550588,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NM,municipal water,municipal water,municipal water,0.409912,0.439808,0.427085,0.39571,0.394009,0.401519,0.414092,0.424589,0.433187,0.439299,0.446058,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NV,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,6.68E-09,2.24E-07,1.36E-05,4.18E-04,0.006284164,0.012615735,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NV,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,3.62E-09,2.43E-07,9.55E-06,2.01E-04,5.40E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NV,industry,industry,industry,0.0141054,0.008151,0.00722538,0.0078885,0.00899997,0.00963423,0.0102647,0.0107588,0.0113113,0.0117628,0.0122923,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NV,municipal water,municipal water,municipal water,0.545523,0.985939,0.843587,0.783352,0.853305,0.920324,0.970693,1.00572,1.03962,1.06948,1.09789,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NY,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.54E-09,1.15E-07,6.77E-06,2.07E-04,0.0038712,0.009164503,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NY,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,2.81E-09,1.35E-07,4.28E-06,1.00E-04,2.40E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NY,industry,industry,industry,0.378717,0.415715,0.4862,0.430842,0.43298,0.438121,0.455779,0.477245,0.498447,0.514975,0.536478,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",NY,municipal water,municipal water,municipal water,4.18768,3.68811,3.3366,3.60871,3.61943,3.69141,3.81896,3.95478,4.09082,4.2199,4.34618,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OH,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,2.94E-07,8.75E-06,4.65E-04,0.014355586,0.215777216,0.434705835,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OH,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.89E-09,5.06E-08,1.98E-06,7.66E-05,0.001609562,0.00449554,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OH,industry,industry,industry,0.488466,0.970729,0.675953,0.480481,0.486298,0.486422,0.501134,0.510762,0.527035,0.542014,0.565197,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OH,municipal water,municipal water,municipal water,1.98066,2.18839,2.08666,1.99735,2.01917,2.06741,2.13654,2.19724,2.2602,2.31761,2.37264,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OK,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,7.27E-08,2.29E-06,1.33E-04,0.00392721,0.056505211,0.109915856,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OK,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,9.34E-10,3.11E-08,1.71E-06,6.19E-05,0.001235332,0.003249886,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OK,industry,industry,industry,0.0487264,0.0332809,0.0286805,0.0718393,0.072273,0.0726533,0.0748993,0.0761003,0.0776412,0.0791565,0.0823815,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OK,municipal water,municipal water,municipal water,0.769136,0.927335,0.945267,0.886345,0.880846,0.900703,0.92856,0.952921,0.977979,1.00017,1.02139,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OR,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,5.95E-09,2.00E-07,1.22E-05,3.76E-04,0.005707212,0.011546758,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OR,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,3.36E-09,2.26E-07,8.89E-06,1.88E-04,5.11E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OR,industry,industry,industry,0.393002,0.238258,0.173727,0.144715,0.157108,0.164466,0.172399,0.178189,0.183715,0.188617,0.195854,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",OR,municipal water,municipal water,municipal water,0.737776,0.839857,0.830103,0.885461,0.957187,1.01091,1.05198,1.08213,1.11261,1.14022,1.1652,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",PA,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,5.99E-08,1.97E-06,1.13E-04,0.003410859,0.056360197,0.123687909,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",PA,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,3.68E-10,1.25E-08,6.35E-07,1.90E-05,3.88E-04,7.70E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",PA,industry,industry,industry,2.58489,1.06388,1.19673,0.890586,0.89238,0.890641,0.917364,0.93826,0.961855,0.985149,1.02657,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",PA,municipal water,municipal water,municipal water,2.58177,2.16687,2.24577,2.2104,2.23809,2.2967,2.37559,2.45243,2.52927,2.60101,2.67079,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",RI,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,0,0,3.78E-10,1.23E-08,2.24E-07,3.42E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",RI,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,0,0,4.92E-10,1.05E-08,2.14E-08,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",RI,industry,industry,industry,0.016081,6.91E-04,0.0103891,0.00283213,0.00281393,0.00286158,0.00300648,0.00320133,0.00340334,0.00352907,0.0036743,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",RI,municipal water,municipal water,municipal water,0.147146,0.173575,0.160326,0.14372,0.14224,0.144209,0.149797,0.155805,0.162497,0.168741,0.174747,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SC,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.97E-08,6.48E-07,3.70E-05,0.00111449,0.017756472,0.038683997,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SC,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.16E-10,4.20E-09,2.19E-07,7.16E-06,1.39E-04,2.96E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SC,industry,industry,industry,0.873055,0.578431,0.535645,0.395613,0.423322,0.434886,0.451087,0.460022,0.465878,0.471929,0.486765,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SC,municipal water,municipal water,municipal water,0.628138,1.06955,1.01386,1.03844,1.09365,1.135,1.16948,1.19545,1.22083,1.2415,1.2607,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SD,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,6.25E-10,1.94E-08,1.01E-06,2.96E-05,4.82E-04,0.001035783,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SD,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,2.68E-10,9.69E-09,3.34E-07,8.13E-06,1.77E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SD,industry,industry,industry,0.0205985,0.00609253,0.0130969,0.0337645,0.0349024,0.0356642,0.0368485,0.0376971,0.0388909,0.0396714,0.0409316,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",SD,municipal water,municipal water,municipal water,0.117153,0.149426,0.179018,0.107082,0.10933,0.112444,0.116208,0.118584,0.121133,0.1232,0.125209,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TN,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.00E-08,9.83E-07,5.60E-05,0.001683051,0.026642583,0.057736055,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TN,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.69E-10,6.13E-09,3.20E-07,1.04E-05,2.02E-04,4.26E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TN,industry,industry,industry,1.21853,1.08193,1.07209,1.01353,1.06286,1.09162,1.13771,1.16343,1.18762,1.20986,1.25572,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TN,municipal water,municipal water,municipal water,1.04224,1.31293,1.32234,1.23304,1.29676,1.36393,1.42509,1.46503,1.50824,1.54598,1.58408,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TX,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.73E-06,5.10E-05,0.002746874,0.077015632,0.94473812,1.654369555,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TX,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,9.06E-09,2.76E-07,1.35E-05,4.79E-04,0.008585833,0.019981321,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TX,industry,industry,industry,1.2207,1.72301,0.939022,0.446315,0.475748,0.497074,0.521697,0.541659,0.564048,0.578487,0.60272,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",TX,municipal water,municipal water,municipal water,4.39825,6.25766,5.77316,4.14485,4.39833,4.67225,4.89731,5.0589,5.21726,5.35997,5.50296,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,FeedCrops,0.182391,0.210698,0.217548,0.214015,0.232624,0.254739,0.279757,0.30164,0.321583,0.340614,0.361637,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,FodderHerb_Residue,0.156552,0.165007,0.170371,0.167603,0.182054,0.211968,0.253566,0.30387,0.353599,0.386584,0.412771,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,Pasture_FodderGrass,0.509077,0.564256,0.582597,0.573132,0.614402,0.68925,0.777878,0.851651,0.915193,0.958733,1.00938,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Mixed,Scavenging_Other,4.41E-04,4.65E-04,4.79E-04,4.70E-04,4.95E-04,5.54E-04,6.44E-04,7.86E-04,0.00101093,0.0012599,0.00123261,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Beef,Pastoral,Pasture_FodderGrass,0.126782,0.12824,0.127416,0.120478,0.126891,0.13651,0.143712,0.142456,0.138942,0.134314,0.136007,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_ArkWhtRedR,Corn_ArkWhtRedR_IRR_hi,2.32645,3.51238,3.76263,4.28816,4.79229,4.94854,4.97557,5.02342,5.12218,4.99399,5.35034,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_ArkWhtRedR,Corn_ArkWhtRedR_IRR_lo,1.55096,2.34159,2.50842,2.85878,2.95286,2.58609,1.86835,1.02411,0.462232,0.182724,0.099926,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_California,Corn_California_IRR_hi,0.840093,1.26834,1.35871,1.54848,1.7022,1.90002,2.30132,2.96506,3.50653,3.56218,3.43802,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_California,Corn_California_IRR_lo,0.560062,0.845561,0.905805,1.03232,1.06456,1.02757,0.919617,0.666555,0.365768,0.168191,0.108639,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_FraserR,Corn_FraserR_IRR_hi,1.47E-05,2.23E-05,2.39E-05,2.71E-05,3.02E-05,2.22E-05,1.43E-05,1.02E-05,9.41E-06,9.15E-06,1.04E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_FraserR,Corn_FraserR_IRR_lo,9.83E-06,1.48E-05,1.59E-05,1.81E-05,1.86E-05,1.15E-05,5.34E-06,2.06E-06,8.47E-07,3.35E-07,1.94E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatBasin,Corn_GreatBasin_IRR_hi,0.0470758,0.0710732,0.0761371,0.0867712,0.100648,0.085623,0.0649301,0.0531411,0.0527879,0.053016,0.0595613,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatBasin,Corn_GreatBasin_IRR_lo,0.0313839,0.0473821,0.050758,0.0578475,0.0619911,0.0446229,0.0242831,0.0108147,0.00477451,0.001953,0.0011225,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatLakes,Corn_GreatLakes_IRR_hi,0.151278,0.228394,0.244666,0.278839,0.302637,0.309493,0.325203,0.356252,0.387741,0.392699,0.412866,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_GreatLakes,Corn_GreatLakes_IRR_lo,0.100852,0.152263,0.163111,0.185893,0.186328,0.161339,0.121682,0.0725487,0.0350927,0.014475,0.00778549,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MexCstNW,Corn_MexCstNW_IRR_hi,0.00499637,0.00754334,0.00808081,0.00920947,0.0104188,0.0104758,0.010284,0.0105597,0.0115956,0.0122137,0.0134485,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MexCstNW,Corn_MexCstNW_IRR_lo,0.0033309,0.00502892,0.00538719,0.00613962,0.00651721,0.00563197,0.00400627,0.00224456,0.00109576,4.71E-04,2.66E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissouriR,Corn_MissouriR_IRR_hi,6.48732,9.79432,10.4921,11.9576,13.2748,13.9838,14.785,16.1164,17.6966,18.126,19.4578,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissouriR,Corn_MissouriR_IRR_lo,4.32488,6.52954,6.99476,7.97173,8.18594,7.31085,5.52253,3.27477,1.59778,0.666402,0.365975,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRN,Corn_MissppRN_IRR_hi,0.324406,0.489777,0.524672,0.597954,0.645918,0.687797,0.758418,0.874966,0.983772,1.01832,1.07085,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRN,Corn_MissppRN_IRR_lo,0.216271,0.326518,0.349781,0.398636,0.397619,0.358484,0.283642,0.177986,0.0888607,0.037425,0.020119,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRS,Corn_MissppRS_IRR_hi,0.413775,0.624703,0.669211,0.762681,0.836219,0.849676,0.895221,0.996038,1.10798,1.1422,1.22883,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_MissppRS,Corn_MissppRS_IRR_lo,0.27585,0.416468,0.446141,0.508454,0.514811,0.443035,0.335044,0.202358,0.100015,0.0419802,0.0231016,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_NelsonR,Corn_NelsonR_IRR_hi,0.0278681,0.0420742,0.0450719,0.0513671,0.0552822,0.0550238,0.0536455,0.053912,0.0547563,0.0528404,0.0555468,0,0,0,km^3
